tpr fpr fold alg cv_fold
0 0 train naive_bayes 1
0.675675675675676 0.0271317829457364 train naive_bayes 1
0.702702702702703 0.0271317829457364 train naive_bayes 1
0.702702702702703 0.0310077519379845 train naive_bayes 1
0.72972972972973 0.0310077519379845 train naive_bayes 1
0.72972972972973 0.0348837209302326 train naive_bayes 1
0.72972972972973 0.0387596899224806 train naive_bayes 1
0.756756756756757 0.0387596899224806 train naive_bayes 1
0.783783783783784 0.0387596899224806 train naive_bayes 1
0.783783783783784 0.0426356589147287 train naive_bayes 1
0.810810810810811 0.0426356589147287 train naive_bayes 1
0.810810810810811 0.0465116279069767 train naive_bayes 1
0.810810810810811 0.0503875968992248 train naive_bayes 1
0.810810810810811 0.0542635658914729 train naive_bayes 1
0.810810810810811 0.0581395348837209 train naive_bayes 1
0.810810810810811 0.062015503875969 train naive_bayes 1
0.837837837837838 0.062015503875969 train naive_bayes 1
0.837837837837838 0.0658914728682171 train naive_bayes 1
0.837837837837838 0.0697674418604651 train naive_bayes 1
0.837837837837838 0.0736434108527132 train naive_bayes 1
0.837837837837838 0.0775193798449612 train naive_bayes 1
0.864864864864865 0.0775193798449612 train naive_bayes 1
0.864864864864865 0.0813953488372093 train naive_bayes 1
0.864864864864865 0.0852713178294574 train naive_bayes 1
0.864864864864865 0.0891472868217054 train naive_bayes 1
0.864864864864865 0.0930232558139535 train naive_bayes 1
0.864864864864865 0.0968992248062016 train naive_bayes 1
0.864864864864865 0.10077519379845 train naive_bayes 1
0.891891891891892 0.10077519379845 train naive_bayes 1
0.891891891891892 0.104651162790698 train naive_bayes 1
0.918918918918919 0.104651162790698 train naive_bayes 1
0.918918918918919 0.108527131782946 train naive_bayes 1
0.918918918918919 0.112403100775194 train naive_bayes 1
0.918918918918919 0.116279069767442 train naive_bayes 1
0.918918918918919 0.12015503875969 train naive_bayes 1
0.918918918918919 0.124031007751938 train naive_bayes 1
0.918918918918919 0.127906976744186 train naive_bayes 1
0.918918918918919 0.131782945736434 train naive_bayes 1
0.918918918918919 0.135658914728682 train naive_bayes 1
0.918918918918919 0.13953488372093 train naive_bayes 1
0.918918918918919 0.143410852713178 train naive_bayes 1
0.918918918918919 0.147286821705426 train naive_bayes 1
0.918918918918919 0.151162790697674 train naive_bayes 1
0.945945945945946 0.151162790697674 train naive_bayes 1
0.945945945945946 0.155038759689922 train naive_bayes 1
0.972972972972973 0.155038759689922 train naive_bayes 1
0.972972972972973 0.158914728682171 train naive_bayes 1
0.972972972972973 0.162790697674419 train naive_bayes 1
0.972972972972973 0.166666666666667 train naive_bayes 1
0.972972972972973 0.170542635658915 train naive_bayes 1
0.972972972972973 0.174418604651163 train naive_bayes 1
0.972972972972973 0.178294573643411 train naive_bayes 1
0.972972972972973 0.182170542635659 train naive_bayes 1
0.972972972972973 0.186046511627907 train naive_bayes 1
1 0.186046511627907 train naive_bayes 1
1 0.189922480620155 train naive_bayes 1
1 0.193798449612403 train naive_bayes 1
1 0.197674418604651 train naive_bayes 1
1 0.201550387596899 train naive_bayes 1
1 0.205426356589147 train naive_bayes 1
1 0.209302325581395 train naive_bayes 1
1 0.213178294573643 train naive_bayes 1
1 0.217054263565891 train naive_bayes 1
1 0.22093023255814 train naive_bayes 1
1 0.224806201550388 train naive_bayes 1
1 0.228682170542636 train naive_bayes 1
1 0.232558139534884 train naive_bayes 1
1 0.236434108527132 train naive_bayes 1
1 0.24031007751938 train naive_bayes 1
1 0.244186046511628 train naive_bayes 1
1 0.248062015503876 train naive_bayes 1
1 0.251937984496124 train naive_bayes 1
1 0.255813953488372 train naive_bayes 1
1 0.25968992248062 train naive_bayes 1
1 0.263565891472868 train naive_bayes 1
1 0.267441860465116 train naive_bayes 1
1 0.271317829457364 train naive_bayes 1
1 0.275193798449612 train naive_bayes 1
1 0.27906976744186 train naive_bayes 1
1 0.282945736434109 train naive_bayes 1
1 0.286821705426357 train naive_bayes 1
1 0.290697674418605 train naive_bayes 1
1 0.294573643410853 train naive_bayes 1
1 0.298449612403101 train naive_bayes 1
1 0.302325581395349 train naive_bayes 1
1 0.306201550387597 train naive_bayes 1
1 0.310077519379845 train naive_bayes 1
1 0.313953488372093 train naive_bayes 1
1 0.317829457364341 train naive_bayes 1
1 0.321705426356589 train naive_bayes 1
1 0.325581395348837 train naive_bayes 1
1 0.329457364341085 train naive_bayes 1
1 0.333333333333333 train naive_bayes 1
1 0.337209302325581 train naive_bayes 1
1 0.341085271317829 train naive_bayes 1
1 0.344961240310078 train naive_bayes 1
1 0.348837209302326 train naive_bayes 1
1 0.352713178294574 train naive_bayes 1
1 0.356589147286822 train naive_bayes 1
1 0.36046511627907 train naive_bayes 1
1 0.364341085271318 train naive_bayes 1
1 0.368217054263566 train naive_bayes 1
1 0.372093023255814 train naive_bayes 1
1 0.375968992248062 train naive_bayes 1
1 0.37984496124031 train naive_bayes 1
1 0.383720930232558 train naive_bayes 1
1 0.387596899224806 train naive_bayes 1
1 0.391472868217054 train naive_bayes 1
1 0.395348837209302 train naive_bayes 1
1 0.39922480620155 train naive_bayes 1
1 0.403100775193798 train naive_bayes 1
1 0.406976744186047 train naive_bayes 1
1 0.410852713178295 train naive_bayes 1
1 0.414728682170543 train naive_bayes 1
1 0.418604651162791 train naive_bayes 1
1 0.422480620155039 train naive_bayes 1
1 0.426356589147287 train naive_bayes 1
1 0.430232558139535 train naive_bayes 1
1 0.434108527131783 train naive_bayes 1
1 0.437984496124031 train naive_bayes 1
1 0.441860465116279 train naive_bayes 1
1 0.445736434108527 train naive_bayes 1
1 0.449612403100775 train naive_bayes 1
1 0.453488372093023 train naive_bayes 1
1 0.457364341085271 train naive_bayes 1
1 0.461240310077519 train naive_bayes 1
1 0.465116279069767 train naive_bayes 1
1 0.468992248062016 train naive_bayes 1
1 0.472868217054264 train naive_bayes 1
1 0.476744186046512 train naive_bayes 1
1 0.48062015503876 train naive_bayes 1
1 0.484496124031008 train naive_bayes 1
1 0.488372093023256 train naive_bayes 1
1 0.492248062015504 train naive_bayes 1
1 0.496124031007752 train naive_bayes 1
1 0.5 train naive_bayes 1
1 0.503875968992248 train naive_bayes 1
1 0.507751937984496 train naive_bayes 1
1 0.511627906976744 train naive_bayes 1
1 0.515503875968992 train naive_bayes 1
1 0.51937984496124 train naive_bayes 1
1 0.523255813953488 train naive_bayes 1
1 0.527131782945736 train naive_bayes 1
1 0.531007751937985 train naive_bayes 1
1 0.534883720930233 train naive_bayes 1
1 0.538759689922481 train naive_bayes 1
1 0.542635658914729 train naive_bayes 1
1 0.546511627906977 train naive_bayes 1
1 0.550387596899225 train naive_bayes 1
1 0.554263565891473 train naive_bayes 1
1 0.558139534883721 train naive_bayes 1
1 0.562015503875969 train naive_bayes 1
1 0.565891472868217 train naive_bayes 1
1 0.569767441860465 train naive_bayes 1
1 0.573643410852713 train naive_bayes 1
1 0.577519379844961 train naive_bayes 1
1 0.581395348837209 train naive_bayes 1
1 0.585271317829457 train naive_bayes 1
1 0.589147286821705 train naive_bayes 1
1 0.593023255813954 train naive_bayes 1
1 0.596899224806202 train naive_bayes 1
1 0.60077519379845 train naive_bayes 1
1 0.604651162790698 train naive_bayes 1
1 0.608527131782946 train naive_bayes 1
1 0.612403100775194 train naive_bayes 1
1 0.616279069767442 train naive_bayes 1
1 0.62015503875969 train naive_bayes 1
1 0.624031007751938 train naive_bayes 1
1 0.627906976744186 train naive_bayes 1
1 0.631782945736434 train naive_bayes 1
1 0.635658914728682 train naive_bayes 1
1 0.63953488372093 train naive_bayes 1
1 0.643410852713178 train naive_bayes 1
1 0.647286821705426 train naive_bayes 1
1 0.651162790697674 train naive_bayes 1
1 0.655038759689923 train naive_bayes 1
1 0.65891472868217 train naive_bayes 1
1 0.662790697674419 train naive_bayes 1
1 0.666666666666667 train naive_bayes 1
1 0.670542635658915 train naive_bayes 1
1 0.674418604651163 train naive_bayes 1
1 0.678294573643411 train naive_bayes 1
1 0.682170542635659 train naive_bayes 1
1 0.686046511627907 train naive_bayes 1
1 0.689922480620155 train naive_bayes 1
1 0.693798449612403 train naive_bayes 1
1 0.697674418604651 train naive_bayes 1
1 0.701550387596899 train naive_bayes 1
1 0.705426356589147 train naive_bayes 1
1 0.709302325581395 train naive_bayes 1
1 0.713178294573643 train naive_bayes 1
1 0.717054263565892 train naive_bayes 1
1 0.720930232558139 train naive_bayes 1
1 0.724806201550388 train naive_bayes 1
1 0.728682170542636 train naive_bayes 1
1 0.732558139534884 train naive_bayes 1
1 0.736434108527132 train naive_bayes 1
1 0.74031007751938 train naive_bayes 1
1 0.744186046511628 train naive_bayes 1
1 0.748062015503876 train naive_bayes 1
1 0.751937984496124 train naive_bayes 1
1 0.755813953488372 train naive_bayes 1
1 0.75968992248062 train naive_bayes 1
1 0.763565891472868 train naive_bayes 1
1 0.767441860465116 train naive_bayes 1
1 0.771317829457364 train naive_bayes 1
1 0.775193798449612 train naive_bayes 1
1 0.779069767441861 train naive_bayes 1
1 0.782945736434108 train naive_bayes 1
1 0.786821705426357 train naive_bayes 1
1 0.790697674418605 train naive_bayes 1
1 0.794573643410853 train naive_bayes 1
1 0.798449612403101 train naive_bayes 1
1 0.802325581395349 train naive_bayes 1
1 0.806201550387597 train naive_bayes 1
1 0.810077519379845 train naive_bayes 1
1 0.813953488372093 train naive_bayes 1
1 0.817829457364341 train naive_bayes 1
1 0.821705426356589 train naive_bayes 1
1 0.825581395348837 train naive_bayes 1
1 0.829457364341085 train naive_bayes 1
1 0.833333333333333 train naive_bayes 1
1 0.837209302325581 train naive_bayes 1
1 0.84108527131783 train naive_bayes 1
1 0.844961240310077 train naive_bayes 1
1 0.848837209302326 train naive_bayes 1
1 0.852713178294574 train naive_bayes 1
1 0.856589147286822 train naive_bayes 1
1 0.86046511627907 train naive_bayes 1
1 0.864341085271318 train naive_bayes 1
1 0.868217054263566 train naive_bayes 1
1 0.872093023255814 train naive_bayes 1
1 0.875968992248062 train naive_bayes 1
1 0.87984496124031 train naive_bayes 1
1 0.883720930232558 train naive_bayes 1
1 0.887596899224806 train naive_bayes 1
1 0.891472868217054 train naive_bayes 1
1 0.895348837209302 train naive_bayes 1
1 0.89922480620155 train naive_bayes 1
1 0.903100775193798 train naive_bayes 1
1 0.906976744186046 train naive_bayes 1
1 0.910852713178295 train naive_bayes 1
1 0.914728682170543 train naive_bayes 1
1 0.918604651162791 train naive_bayes 1
1 0.922480620155039 train naive_bayes 1
1 0.926356589147287 train naive_bayes 1
1 0.930232558139535 train naive_bayes 1
1 0.934108527131783 train naive_bayes 1
1 0.937984496124031 train naive_bayes 1
1 0.941860465116279 train naive_bayes 1
1 0.945736434108527 train naive_bayes 1
1 0.949612403100775 train naive_bayes 1
1 0.953488372093023 train naive_bayes 1
1 0.957364341085271 train naive_bayes 1
1 0.961240310077519 train naive_bayes 1
1 0.965116279069767 train naive_bayes 1
1 0.968992248062015 train naive_bayes 1
1 0.972868217054264 train naive_bayes 1
1 0.976744186046512 train naive_bayes 1
1 0.98062015503876 train naive_bayes 1
