tpr fpr fold alg cv_fold
0 0 train naive_bayes 4
0.027027027027027 0 train naive_bayes 4
0.0540540540540541 0 train naive_bayes 4
0.0810810810810811 0 train naive_bayes 4
0.108108108108108 0 train naive_bayes 4
0.135135135135135 0 train naive_bayes 4
0.162162162162162 0 train naive_bayes 4
0.162162162162162 0.00387596899224806 train naive_bayes 4
0.189189189189189 0.00387596899224806 train naive_bayes 4
0.189189189189189 0.00775193798449612 train naive_bayes 4
0.216216216216216 0.00775193798449612 train naive_bayes 4
0.216216216216216 0.0116279069767442 train naive_bayes 4
0.216216216216216 0.0155038759689922 train naive_bayes 4
0.243243243243243 0.0155038759689922 train naive_bayes 4
0.27027027027027 0.0155038759689922 train naive_bayes 4
0.297297297297297 0.0193798449612403 train naive_bayes 4
0.297297297297297 0.0232558139534884 train naive_bayes 4
0.297297297297297 0.0271317829457364 train naive_bayes 4
0.297297297297297 0.0310077519379845 train naive_bayes 4
0.324324324324324 0.0310077519379845 train naive_bayes 4
0.351351351351351 0.0310077519379845 train naive_bayes 4
0.378378378378378 0.0310077519379845 train naive_bayes 4
0.378378378378378 0.0348837209302326 train naive_bayes 4
0.405405405405405 0.0348837209302326 train naive_bayes 4
0.432432432432432 0.0348837209302326 train naive_bayes 4
0.432432432432432 0.0387596899224806 train naive_bayes 4
0.432432432432432 0.0426356589147287 train naive_bayes 4
0.432432432432432 0.0465116279069767 train naive_bayes 4
0.459459459459459 0.0503875968992248 train naive_bayes 4
0.459459459459459 0.0542635658914729 train naive_bayes 4
0.459459459459459 0.0581395348837209 train naive_bayes 4
0.459459459459459 0.062015503875969 train naive_bayes 4
0.486486486486487 0.062015503875969 train naive_bayes 4
0.486486486486487 0.0658914728682171 train naive_bayes 4
0.486486486486487 0.0697674418604651 train naive_bayes 4
0.486486486486487 0.0736434108527132 train naive_bayes 4
0.486486486486487 0.0775193798449612 train naive_bayes 4
0.486486486486487 0.0813953488372093 train naive_bayes 4
0.486486486486487 0.0852713178294574 train naive_bayes 4
0.513513513513513 0.0852713178294574 train naive_bayes 4
0.513513513513513 0.0891472868217054 train naive_bayes 4
0.540540540540541 0.0891472868217054 train naive_bayes 4
0.540540540540541 0.0930232558139535 train naive_bayes 4
0.540540540540541 0.0968992248062016 train naive_bayes 4
0.540540540540541 0.10077519379845 train naive_bayes 4
0.567567567567568 0.10077519379845 train naive_bayes 4
0.567567567567568 0.104651162790698 train naive_bayes 4
0.567567567567568 0.112403100775194 train naive_bayes 4
0.594594594594595 0.112403100775194 train naive_bayes 4
0.594594594594595 0.116279069767442 train naive_bayes 4
0.594594594594595 0.12015503875969 train naive_bayes 4
0.594594594594595 0.124031007751938 train naive_bayes 4
0.594594594594595 0.127906976744186 train naive_bayes 4
0.594594594594595 0.131782945736434 train naive_bayes 4
0.594594594594595 0.13953488372093 train naive_bayes 4
0.621621621621622 0.13953488372093 train naive_bayes 4
0.621621621621622 0.143410852713178 train naive_bayes 4
0.648648648648649 0.143410852713178 train naive_bayes 4
0.648648648648649 0.147286821705426 train naive_bayes 4
0.648648648648649 0.151162790697674 train naive_bayes 4
0.648648648648649 0.155038759689922 train naive_bayes 4
0.648648648648649 0.158914728682171 train naive_bayes 4
0.648648648648649 0.162790697674419 train naive_bayes 4
0.648648648648649 0.166666666666667 train naive_bayes 4
0.648648648648649 0.170542635658915 train naive_bayes 4
0.648648648648649 0.174418604651163 train naive_bayes 4
0.648648648648649 0.178294573643411 train naive_bayes 4
0.702702702702703 0.193798449612403 train naive_bayes 4
0.702702702702703 0.197674418604651 train naive_bayes 4
0.702702702702703 0.201550387596899 train naive_bayes 4
0.702702702702703 0.205426356589147 train naive_bayes 4
0.702702702702703 0.209302325581395 train naive_bayes 4
0.702702702702703 0.213178294573643 train naive_bayes 4
0.72972972972973 0.213178294573643 train naive_bayes 4
0.72972972972973 0.217054263565891 train naive_bayes 4
0.72972972972973 0.22093023255814 train naive_bayes 4
0.72972972972973 0.228682170542636 train naive_bayes 4
0.72972972972973 0.232558139534884 train naive_bayes 4
0.72972972972973 0.236434108527132 train naive_bayes 4
0.72972972972973 0.24031007751938 train naive_bayes 4
0.72972972972973 0.244186046511628 train naive_bayes 4
0.72972972972973 0.248062015503876 train naive_bayes 4
0.72972972972973 0.251937984496124 train naive_bayes 4
0.72972972972973 0.255813953488372 train naive_bayes 4
0.756756756756757 0.255813953488372 train naive_bayes 4
0.756756756756757 0.25968992248062 train naive_bayes 4
0.756756756756757 0.271317829457364 train naive_bayes 4
0.756756756756757 0.275193798449612 train naive_bayes 4
0.756756756756757 0.27906976744186 train naive_bayes 4
0.756756756756757 0.282945736434109 train naive_bayes 4
0.756756756756757 0.298449612403101 train naive_bayes 4
0.756756756756757 0.302325581395349 train naive_bayes 4
0.756756756756757 0.306201550387597 train naive_bayes 4
0.756756756756757 0.310077519379845 train naive_bayes 4
0.783783783783784 0.313953488372093 train naive_bayes 4
0.783783783783784 0.317829457364341 train naive_bayes 4
0.783783783783784 0.329457364341085 train naive_bayes 4
0.783783783783784 0.333333333333333 train naive_bayes 4
0.783783783783784 0.337209302325581 train naive_bayes 4
0.783783783783784 0.341085271317829 train naive_bayes 4
0.783783783783784 0.344961240310078 train naive_bayes 4
0.783783783783784 0.348837209302326 train naive_bayes 4
0.810810810810811 0.352713178294574 train naive_bayes 4
0.810810810810811 0.356589147286822 train naive_bayes 4
0.810810810810811 0.36046511627907 train naive_bayes 4
0.810810810810811 0.364341085271318 train naive_bayes 4
0.837837837837838 0.364341085271318 train naive_bayes 4
0.837837837837838 0.368217054263566 train naive_bayes 4
0.864864864864865 0.368217054263566 train naive_bayes 4
0.864864864864865 0.372093023255814 train naive_bayes 4
0.864864864864865 0.375968992248062 train naive_bayes 4
0.864864864864865 0.37984496124031 train naive_bayes 4
0.864864864864865 0.383720930232558 train naive_bayes 4
0.864864864864865 0.387596899224806 train naive_bayes 4
0.864864864864865 0.391472868217054 train naive_bayes 4
0.864864864864865 0.395348837209302 train naive_bayes 4
0.864864864864865 0.39922480620155 train naive_bayes 4
0.864864864864865 0.403100775193798 train naive_bayes 4
0.864864864864865 0.406976744186047 train naive_bayes 4
0.864864864864865 0.410852713178295 train naive_bayes 4
0.864864864864865 0.414728682170543 train naive_bayes 4
0.864864864864865 0.422480620155039 train naive_bayes 4
0.864864864864865 0.426356589147287 train naive_bayes 4
0.891891891891892 0.426356589147287 train naive_bayes 4
0.891891891891892 0.430232558139535 train naive_bayes 4
0.891891891891892 0.434108527131783 train naive_bayes 4
0.891891891891892 0.437984496124031 train naive_bayes 4
0.891891891891892 0.441860465116279 train naive_bayes 4
0.891891891891892 0.449612403100775 train naive_bayes 4
0.891891891891892 0.453488372093023 train naive_bayes 4
