tpr fpr fold alg
0.928571428571429 0.653846153846154 test xgbTree
0.928571428571429 0.666666666666667 test xgbTree
0.928571428571429 0.67948717948718 test xgbTree
0.928571428571429 0.692307692307692 test xgbTree
0.928571428571429 0.807692307692308 test xgbTree
0.928571428571429 0.82051282051282 test xgbTree
1 0.82051282051282 test xgbTree
1 0.833333333333333 test xgbTree
1 0.846153846153846 test xgbTree
1 0.871794871794872 test xgbTree
1 0.884615384615385 test xgbTree
1 0.897435897435897 test xgbTree
1 0.91025641025641 test xgbTree
1 0.923076923076923 test xgbTree
1 0.935897435897436 test xgbTree
1 0.948717948717949 test xgbTree
1 0.961538461538462 test xgbTree
1 0.987179487179487 test xgbTree
1 1 test xgbTree
0 0 train svmRadialSigma
0.03125 0 train svmRadialSigma
0.0625 0 train svmRadialSigma
0.09375 0 train svmRadialSigma
0.125 0 train svmRadialSigma
0.15625 0 train svmRadialSigma
0.1875 0 train svmRadialSigma
0.21875 0 train svmRadialSigma
0.25 0 train svmRadialSigma
0.28125 0 train svmRadialSigma
0.3125 0 train svmRadialSigma
0.34375 0 train svmRadialSigma
0.375 0 train svmRadialSigma
0.40625 0 train svmRadialSigma
0.4375 0 train svmRadialSigma
0.46875 0 train svmRadialSigma
0.5 0 train svmRadialSigma
0.53125 0 train svmRadialSigma
0.5625 0 train svmRadialSigma
0.59375 0 train svmRadialSigma
0.625 0 train svmRadialSigma
0.65625 0 train svmRadialSigma
0.6875 0 train svmRadialSigma
0.71875 0 train svmRadialSigma
0.75 0 train svmRadialSigma
0.78125 0 train svmRadialSigma
0.8125 0 train svmRadialSigma
0.84375 0 train svmRadialSigma
0.875 0 train svmRadialSigma
0.90625 0 train svmRadialSigma
0.9375 0 train svmRadialSigma
0.96875 0 train svmRadialSigma
1 0 train svmRadialSigma
1 0.00409836065573771 train svmRadialSigma
1 0.00819672131147541 train svmRadialSigma
1 0.0122950819672131 train svmRadialSigma
1 0.0163934426229508 train svmRadialSigma
1 0.0204918032786885 train svmRadialSigma
1 0.0245901639344262 train svmRadialSigma
1 0.0286885245901639 train svmRadialSigma
1 0.0327868852459016 train svmRadialSigma
1 0.0368852459016393 train svmRadialSigma
1 0.040983606557377 train svmRadialSigma
1 0.0450819672131148 train svmRadialSigma
1 0.0491803278688525 train svmRadialSigma
1 0.0532786885245902 train svmRadialSigma
1 0.0573770491803279 train svmRadialSigma
1 0.0614754098360656 train svmRadialSigma
1 0.0655737704918033 train svmRadialSigma
1 0.069672131147541 train svmRadialSigma
1 0.0737704918032787 train svmRadialSigma
1 0.0778688524590164 train svmRadialSigma
1 0.0819672131147541 train svmRadialSigma
1 0.0860655737704918 train svmRadialSigma
1 0.0901639344262295 train svmRadialSigma
1 0.0942622950819672 train svmRadialSigma
1 0.0983606557377049 train svmRadialSigma
1 0.102459016393443 train svmRadialSigma
1 0.10655737704918 train svmRadialSigma
1 0.110655737704918 train svmRadialSigma
1 0.114754098360656 train svmRadialSigma
1 0.118852459016393 train svmRadialSigma
1 0.122950819672131 train svmRadialSigma
1 0.127049180327869 train svmRadialSigma
1 0.131147540983607 train svmRadialSigma
1 0.135245901639344 train svmRadialSigma
1 0.139344262295082 train svmRadialSigma
1 0.14344262295082 train svmRadialSigma
1 0.147540983606557 train svmRadialSigma
1 0.151639344262295 train svmRadialSigma
1 0.155737704918033 train svmRadialSigma
1 0.159836065573771 train svmRadialSigma
1 0.163934426229508 train svmRadialSigma
1 0.168032786885246 train svmRadialSigma
1 0.172131147540984 train svmRadialSigma
1 0.176229508196721 train svmRadialSigma
1 0.180327868852459 train svmRadialSigma
1 0.184426229508197 train svmRadialSigma
1 0.188524590163934 train svmRadialSigma
1 0.192622950819672 train svmRadialSigma
1 0.19672131147541 train svmRadialSigma
1 0.200819672131148 train svmRadialSigma
1 0.204918032786885 train svmRadialSigma
1 0.209016393442623 train svmRadialSigma
1 0.213114754098361 train svmRadialSigma
1 0.217213114754098 train svmRadialSigma
1 0.221311475409836 train svmRadialSigma
1 0.225409836065574 train svmRadialSigma
1 0.229508196721311 train svmRadialSigma
1 0.233606557377049 train svmRadialSigma
1 0.237704918032787 train svmRadialSigma
1 0.241803278688525 train svmRadialSigma
1 0.245901639344262 train svmRadialSigma
1 0.25 train svmRadialSigma
1 0.254098360655738 train svmRadialSigma
1 0.258196721311475 train svmRadialSigma
1 0.262295081967213 train svmRadialSigma
1 0.266393442622951 train svmRadialSigma
1 0.270491803278689 train svmRadialSigma
1 0.274590163934426 train svmRadialSigma
1 0.278688524590164 train svmRadialSigma
1 0.282786885245902 train svmRadialSigma
1 0.286885245901639 train svmRadialSigma
1 0.290983606557377 train svmRadialSigma
1 0.295081967213115 train svmRadialSigma
1 0.299180327868852 train svmRadialSigma
1 0.30327868852459 train svmRadialSigma
1 0.307377049180328 train svmRadialSigma
1 0.311475409836066 train svmRadialSigma
1 0.315573770491803 train svmRadialSigma
1 0.319672131147541 train svmRadialSigma
1 0.323770491803279 train svmRadialSigma
1 0.327868852459016 train svmRadialSigma
1 0.331967213114754 train svmRadialSigma
1 0.336065573770492 train svmRadialSigma
1 0.340163934426229 train svmRadialSigma
1 0.344262295081967 train svmRadialSigma
1 0.348360655737705 train svmRadialSigma
1 0.352459016393443 train svmRadialSigma
1 0.35655737704918 train svmRadialSigma
1 0.360655737704918 train svmRadialSigma
1 0.364754098360656 train svmRadialSigma
1 0.368852459016393 train svmRadialSigma
1 0.372950819672131 train svmRadialSigma
1 0.377049180327869 train svmRadialSigma
1 0.381147540983607 train svmRadialSigma
1 0.385245901639344 train svmRadialSigma
1 0.389344262295082 train svmRadialSigma
1 0.39344262295082 train svmRadialSigma
1 0.397540983606557 train svmRadialSigma
1 0.401639344262295 train svmRadialSigma
1 0.405737704918033 train svmRadialSigma
1 0.409836065573771 train svmRadialSigma
1 0.413934426229508 train svmRadialSigma
1 0.418032786885246 train svmRadialSigma
1 0.422131147540984 train svmRadialSigma
1 0.426229508196721 train svmRadialSigma
1 0.430327868852459 train svmRadialSigma
1 0.434426229508197 train svmRadialSigma
1 0.438524590163934 train svmRadialSigma
1 0.442622950819672 train svmRadialSigma
1 0.44672131147541 train svmRadialSigma
1 0.450819672131148 train svmRadialSigma
1 0.454918032786885 train svmRadialSigma
1 0.459016393442623 train svmRadialSigma
1 0.463114754098361 train svmRadialSigma
1 0.467213114754098 train svmRadialSigma
1 0.471311475409836 train svmRadialSigma
1 0.475409836065574 train svmRadialSigma
1 0.479508196721311 train svmRadialSigma
1 0.483606557377049 train svmRadialSigma
1 0.487704918032787 train svmRadialSigma
1 0.491803278688525 train svmRadialSigma
1 0.495901639344262 train svmRadialSigma
1 0.5 train svmRadialSigma
1 0.504098360655738 train svmRadialSigma
1 0.508196721311475 train svmRadialSigma
1 0.512295081967213 train svmRadialSigma
1 0.516393442622951 train svmRadialSigma
1 0.520491803278688 train svmRadialSigma
1 0.524590163934426 train svmRadialSigma
1 0.528688524590164 train svmRadialSigma
1 0.532786885245902 train svmRadialSigma
1 0.536885245901639 train svmRadialSigma
1 0.540983606557377 train svmRadialSigma
1 0.545081967213115 train svmRadialSigma
1 0.549180327868853 train svmRadialSigma
1 0.55327868852459 train svmRadialSigma
1 0.557377049180328 train svmRadialSigma
1 0.561475409836066 train svmRadialSigma
1 0.565573770491803 train svmRadialSigma
1 0.569672131147541 train svmRadialSigma
1 0.573770491803279 train svmRadialSigma
1 0.577868852459016 train svmRadialSigma
1 0.581967213114754 train svmRadialSigma
1 0.586065573770492 train svmRadialSigma
1 0.590163934426229 train svmRadialSigma
1 0.594262295081967 train svmRadialSigma
1 0.598360655737705 train svmRadialSigma
1 0.602459016393443 train svmRadialSigma
1 0.60655737704918 train svmRadialSigma
1 0.610655737704918 train svmRadialSigma
1 0.614754098360656 train svmRadialSigma
1 0.618852459016393 train svmRadialSigma
1 0.622950819672131 train svmRadialSigma
1 0.627049180327869 train svmRadialSigma
1 0.631147540983607 train svmRadialSigma
1 0.635245901639344 train svmRadialSigma
1 0.639344262295082 train svmRadialSigma
1 0.64344262295082 train svmRadialSigma
1 0.647540983606557 train svmRadialSigma
1 0.651639344262295 train svmRadialSigma
1 0.655737704918033 train svmRadialSigma
1 0.659836065573771 train svmRadialSigma
1 0.663934426229508 train svmRadialSigma
1 0.668032786885246 train svmRadialSigma
1 0.672131147540984 train svmRadialSigma
1 0.676229508196721 train svmRadialSigma
1 0.680327868852459 train svmRadialSigma
1 0.684426229508197 train svmRadialSigma
1 0.688524590163934 train svmRadialSigma
1 0.692622950819672 train svmRadialSigma
1 0.69672131147541 train svmRadialSigma
1 0.700819672131147 train svmRadialSigma
1 0.704918032786885 train svmRadialSigma
1 0.709016393442623 train svmRadialSigma
1 0.713114754098361 train svmRadialSigma
1 0.717213114754098 train svmRadialSigma
1 0.721311475409836 train svmRadialSigma
1 0.725409836065574 train svmRadialSigma
1 0.729508196721312 train svmRadialSigma
1 0.733606557377049 train svmRadialSigma
1 0.745901639344262 train svmRadialSigma
1 0.75 train svmRadialSigma
1 0.754098360655738 train svmRadialSigma
1 0.758196721311475 train svmRadialSigma
1 0.762295081967213 train svmRadialSigma
1 0.766393442622951 train svmRadialSigma
1 0.770491803278688 train svmRadialSigma
1 0.774590163934426 train svmRadialSigma
1 0.778688524590164 train svmRadialSigma
1 0.782786885245902 train svmRadialSigma
1 0.786885245901639 train svmRadialSigma
1 0.790983606557377 train svmRadialSigma
1 0.795081967213115 train svmRadialSigma
1 0.799180327868853 train svmRadialSigma
1 0.80327868852459 train svmRadialSigma
1 0.807377049180328 train svmRadialSigma
1 0.811475409836066 train svmRadialSigma
1 0.815573770491803 train svmRadialSigma
1 0.819672131147541 train svmRadialSigma
1 0.823770491803279 train svmRadialSigma
1 0.827868852459016 train svmRadialSigma
1 0.831967213114754 train svmRadialSigma
1 0.836065573770492 train svmRadialSigma
1 0.840163934426229 train svmRadialSigma
1 0.844262295081967 train svmRadialSigma
1 0.848360655737705 train svmRadialSigma
1 0.852459016393443 train svmRadialSigma
1 0.85655737704918 train svmRadialSigma
1 0.860655737704918 train svmRadialSigma
1 0.864754098360656 train svmRadialSigma
1 0.868852459016393 train svmRadialSigma
1 0.872950819672131 train svmRadialSigma
1 0.877049180327869 train svmRadialSigma
1 0.881147540983607 train svmRadialSigma
1 0.885245901639344 train svmRadialSigma
1 0.889344262295082 train svmRadialSigma
1 0.89344262295082 train svmRadialSigma
1 0.897540983606557 train svmRadialSigma
1 0.901639344262295 train svmRadialSigma
1 0.909836065573771 train svmRadialSigma
1 0.913934426229508 train svmRadialSigma
1 0.918032786885246 train svmRadialSigma
1 0.922131147540984 train svmRadialSigma
1 0.930327868852459 train svmRadialSigma
1 0.950819672131147 train svmRadialSigma
1 0.954918032786885 train svmRadialSigma
1 0.959016393442623 train svmRadialSigma
1 0.963114754098361 train svmRadialSigma
1 0.967213114754098 train svmRadialSigma
1 0.975409836065574 train svmRadialSigma
1 0.979508196721312 train svmRadialSigma
1 0.983606557377049 train svmRadialSigma
1 0.987704918032787 train svmRadialSigma
1 0.991803278688525 train svmRadialSigma
1 0.995901639344262 train svmRadialSigma
1 1 train svmRadialSigma
0 0 test svmRadialSigma
0.0714285714285714 0 test svmRadialSigma
0.142857142857143 0 test svmRadialSigma
0.214285714285714 0 test svmRadialSigma
0.285714285714286 0 test svmRadialSigma
0.285714285714286 0.0128205128205128 test svmRadialSigma
0.285714285714286 0.0256410256410256 test svmRadialSigma
0.285714285714286 0.0384615384615385 test svmRadialSigma
0.285714285714286 0.0512820512820513 test svmRadialSigma
0.285714285714286 0.0641025641025641 test svmRadialSigma
0.285714285714286 0.0769230769230769 test svmRadialSigma
0.285714285714286 0.0897435897435897 test svmRadialSigma
0.285714285714286 0.102564102564103 test svmRadialSigma
0.285714285714286 0.115384615384615 test svmRadialSigma
0.357142857142857 0.115384615384615 test svmRadialSigma
0.428571428571429 0.115384615384615 test svmRadialSigma
0.428571428571429 0.128205128205128 test svmRadialSigma
0.428571428571429 0.141025641025641 test svmRadialSigma
0.428571428571429 0.153846153846154 test svmRadialSigma
0.428571428571429 0.166666666666667 test svmRadialSigma
0.5 0.166666666666667 test svmRadialSigma
0.571428571428571 0.166666666666667 test svmRadialSigma
0.571428571428571 0.179487179487179 test svmRadialSigma
0.571428571428571 0.192307692307692 test svmRadialSigma
0.571428571428571 0.205128205128205 test svmRadialSigma
0.571428571428571 0.217948717948718 test svmRadialSigma
0.642857142857143 0.217948717948718 test svmRadialSigma
0.642857142857143 0.230769230769231 test svmRadialSigma
0.714285714285714 0.230769230769231 test svmRadialSigma
0.714285714285714 0.243589743589744 test svmRadialSigma
0.785714285714286 0.243589743589744 test svmRadialSigma
0.785714285714286 0.256410256410256 test svmRadialSigma
0.785714285714286 0.269230769230769 test svmRadialSigma
0.785714285714286 0.282051282051282 test svmRadialSigma
0.785714285714286 0.294871794871795 test svmRadialSigma
0.785714285714286 0.307692307692308 test svmRadialSigma
0.785714285714286 0.320512820512821 test svmRadialSigma
0.785714285714286 0.333333333333333 test svmRadialSigma
0.785714285714286 0.346153846153846 test svmRadialSigma
0.785714285714286 0.358974358974359 test svmRadialSigma
0.785714285714286 0.371794871794872 test svmRadialSigma
0.785714285714286 0.384615384615385 test svmRadialSigma
0.785714285714286 0.397435897435897 test svmRadialSigma
0.785714285714286 0.41025641025641 test svmRadialSigma
0.785714285714286 0.423076923076923 test svmRadialSigma
0.785714285714286 0.435897435897436 test svmRadialSigma
0.785714285714286 0.448717948717949 test svmRadialSigma
0.785714285714286 0.461538461538462 test svmRadialSigma
0.857142857142857 0.461538461538462 test svmRadialSigma
0.857142857142857 0.474358974358974 test svmRadialSigma
0.928571428571429 0.474358974358974 test svmRadialSigma
0.928571428571429 0.487179487179487 test svmRadialSigma
0.928571428571429 0.5 test svmRadialSigma
0.928571428571429 0.512820512820513 test svmRadialSigma
0.928571428571429 0.525641025641026 test svmRadialSigma
0.928571428571429 0.538461538461538 test svmRadialSigma
0.928571428571429 0.551282051282051 test svmRadialSigma
0.928571428571429 0.564102564102564 test svmRadialSigma
0.928571428571429 0.576923076923077 test svmRadialSigma
0.928571428571429 0.58974358974359 test svmRadialSigma
1 0.58974358974359 test svmRadialSigma
1 0.602564102564103 test svmRadialSigma
1 0.615384615384615 test svmRadialSigma
1 0.628205128205128 test svmRadialSigma
1 0.641025641025641 test svmRadialSigma
1 0.653846153846154 test svmRadialSigma
1 0.666666666666667 test svmRadialSigma
1 0.67948717948718 test svmRadialSigma
1 0.692307692307692 test svmRadialSigma
1 0.705128205128205 test svmRadialSigma
1 0.717948717948718 test svmRadialSigma
1 0.730769230769231 test svmRadialSigma
1 0.743589743589744 test svmRadialSigma
1 0.756410256410256 test svmRadialSigma
1 0.769230769230769 test svmRadialSigma
1 0.782051282051282 test svmRadialSigma
1 0.794871794871795 test svmRadialSigma
1 0.807692307692308 test svmRadialSigma
1 0.82051282051282 test svmRadialSigma
1 0.833333333333333 test svmRadialSigma
1 0.846153846153846 test svmRadialSigma
1 0.897435897435897 test svmRadialSigma
1 0.91025641025641 test svmRadialSigma
1 0.923076923076923 test svmRadialSigma
1 0.935897435897436 test svmRadialSigma
1 0.948717948717949 test svmRadialSigma
1 0.961538461538462 test svmRadialSigma
1 0.974358974358974 test svmRadialSigma
1 0.987179487179487 test svmRadialSigma
1 1 test svmRadialSigma
0 0 train glmnet
0.03125 0 train glmnet
0.0625 0 train glmnet
0.09375 0 train glmnet
0.125 0 train glmnet
0.15625 0 train glmnet
0.1875 0 train glmnet
0.21875 0 train glmnet
0.25 0 train glmnet
0.28125 0 train glmnet
0.3125 0 train glmnet
0.34375 0 train glmnet
0.375 0 train glmnet
0.40625 0 train glmnet
0.4375 0 train glmnet
0.46875 0 train glmnet
0.5 0 train glmnet
0.53125 0 train glmnet
0.5625 0 train glmnet
0.59375 0 train glmnet
0.625 0 train glmnet
0.65625 0 train glmnet
0.6875 0 train glmnet
0.71875 0 train glmnet
0.75 0 train glmnet
0.78125 0 train glmnet
0.8125 0 train glmnet
0.84375 0 train glmnet
0.875 0 train glmnet
0.90625 0 train glmnet
0.9375 0 train glmnet
0.96875 0 train glmnet
1 0 train glmnet
1 0.00409836065573771 train glmnet
1 0.00819672131147541 train glmnet
1 0.0122950819672131 train glmnet
1 0.0163934426229508 train glmnet
1 0.0204918032786885 train glmnet
1 0.0245901639344262 train glmnet
1 0.0286885245901639 train glmnet
1 0.040983606557377 train glmnet
1 0.0573770491803279 train glmnet
1 0.0655737704918033 train glmnet
1 0.069672131147541 train glmnet
1 0.0737704918032787 train glmnet
1 0.0778688524590164 train glmnet
1 0.0819672131147541 train glmnet
1 0.0983606557377049 train glmnet
1 0.110655737704918 train glmnet
1 0.299180327868852 train glmnet
1 0.319672131147541 train glmnet
1 0.336065573770492 train glmnet
1 1 train glmnet
0 0 test glmnet
0.0714285714285714 0 test glmnet
0.0714285714285714 0.0128205128205128 test glmnet
0.0714285714285714 0.0256410256410256 test glmnet
0.142857142857143 0.0256410256410256 test glmnet
0.214285714285714 0.0256410256410256 test glmnet
0.285714285714286 0.0384615384615385 test glmnet
0.285714285714286 0.0512820512820513 test glmnet
0.285714285714286 0.0641025641025641 test glmnet
0.357142857142857 0.0641025641025641 test glmnet
0.357142857142857 0.0769230769230769 test glmnet
0.357142857142857 0.0897435897435897 test glmnet
0.357142857142857 0.115384615384615 test glmnet
0.428571428571429 0.115384615384615 test glmnet
0.642857142857143 0.128205128205128 test glmnet
0.642857142857143 0.141025641025641 test glmnet
0.642857142857143 0.166666666666667 test glmnet
0.785714285714286 0.358974358974359 test glmnet
0.857142857142857 0.358974358974359 test glmnet
0.857142857142857 0.371794871794872 test glmnet
0.928571428571429 0.987179487179487 test glmnet
1 0.987179487179487 test glmnet
1 1 test glmnet
0 0 train nb
0.03125 0 train nb
0.0625 0 train nb
0.09375 0 train nb
0.09375 0.00409836065573771 train nb
0.09375 0.00819672131147541 train nb
0.09375 0.0122950819672131 train nb
0.125 0.0122950819672131 train nb
0.15625 0.0122950819672131 train nb
0.1875 0.0122950819672131 train nb
0.21875 0.0122950819672131 train nb
0.25 0.0122950819672131 train nb
0.25 0.0163934426229508 train nb
0.25 0.0204918032786885 train nb
0.28125 0.0204918032786885 train nb
0.28125 0.0245901639344262 train nb
